model,img_idx,true_class,group,hook,repr_dist
D4LensPINN,188,1,flip_h,H12b_input_proj,0.7808684602592849
D4LensPINN,188,1,flip_h,H13_eff3,1.0065063244360681
D4LensPINN,188,1,flip_h,H13b_eff4,0.977768294463351
D4LensPINN,188,1,flip_h,H14_eff5,0.825595170774714
D4LensPINN,188,1,flip_h,H14b_eff6,0.5299427259181084
D4LensPINN,188,1,flip_h,H15_before_gap,0.9330010505118669
D4LensPINN,188,1,flip_h,H16_after_gap,0.09403258959527773
D4LensPINN,188,1,flip_h,H17_pre_linear,0.09403258959527773
D4LensPINN,188,1,flip_h_r90,H00_preprocess,1.3486176813454966
D4LensPINN,188,1,flip_h_r90,H01_enc1,1.151723196877869
D4LensPINN,188,1,flip_h_r90,H02_enc2,0.9958444106689432
D4LensPINN,188,1,flip_h_r90,H03_enc3,0.7833275376242881
D4LensPINN,188,1,flip_h_r90,H04_bot,0.5839706842656764
D4LensPINN,188,1,flip_h_r90,H08_kappa_out,1.2201587475007416
D4LensPINN,188,1,flip_h_r90,H09_poisson,0.11609003133782697
D4LensPINN,188,1,flip_h_r90,H10_deflection,0.7557769248354914
D4LensPINN,188,1,flip_h_r90,H11_inv_lens,0.9471699659777695
D4LensPINN,188,1,flip_h_r90,H12_HANDOFF,0.9486989442565225
D4LensPINN,188,1,flip_h_r90,H12b_input_proj,1.094764641341338
D4LensPINN,188,1,flip_h_r90,H13_eff3,1.1123108120867888
D4LensPINN,188,1,flip_h_r90,H13b_eff4,1.1129433000754256
D4LensPINN,188,1,flip_h_r90,H14_eff5,1.0587443659853493
D4LensPINN,188,1,flip_h_r90,H14b_eff6,0.6475718744957863
D4LensPINN,188,1,flip_h_r90,H15_before_gap,1.0827909484863474
D4LensPINN,188,1,flip_h_r90,H16_after_gap,0.5535998574277372
D4LensPINN,188,1,flip_h_r90,H17_pre_linear,0.5535998574277372
D4LensPINN,188,1,flip_h_r180,H00_preprocess,1.3000317161878279
D4LensPINN,188,1,flip_h_r180,H01_enc1,1.223337532156518
D4LensPINN,188,1,flip_h_r180,H02_enc2,1.1281815511849314
D4LensPINN,188,1,flip_h_r180,H03_enc3,0.9245789954982646
D4LensPINN,188,1,flip_h_r180,H04_bot,0.4532129755009998
D4LensPINN,188,1,flip_h_r180,H08_kappa_out,1.2056225157199896
D4LensPINN,188,1,flip_h_r180,H09_poisson,0.04266946142619555
D4LensPINN,188,1,flip_h_r180,H10_deflection,0.3267752545793941
D4LensPINN,188,1,flip_h_r180,H11_inv_lens,0.9134510399417911
D4LensPINN,188,1,flip_h_r180,H12_HANDOFF,0.9153987970621378
D4LensPINN,188,1,flip_h_r180,H12b_input_proj,1.0536041685290392
D4LensPINN,188,1,flip_h_r180,H13_eff3,1.0250357115407587
D4LensPINN,188,1,flip_h_r180,H13b_eff4,0.9551994059801149
D4LensPINN,188,1,flip_h_r180,H14_eff5,0.7658218546974008
D4LensPINN,188,1,flip_h_r180,H14b_eff6,0.4406736204367961
D4LensPINN,188,1,flip_h_r180,H15_before_gap,0.6789065837143148
D4LensPINN,188,1,flip_h_r180,H16_after_gap,0.22594742632385864
D4LensPINN,188,1,flip_h_r180,H17_pre_linear,0.22594742632385864
D4LensPINN,188,1,flip_h_r270,H00_preprocess,1.2680721533806811
D4LensPINN,188,1,flip_h_r270,H01_enc1,1.110903627894745
D4LensPINN,188,1,flip_h_r270,H02_enc2,0.949492165462644
D4LensPINN,188,1,flip_h_r270,H03_enc3,0.7800891057057372
D4LensPINN,188,1,flip_h_r270,H04_bot,0.5635753960511464
D4LensPINN,188,1,flip_h_r270,H08_kappa_out,1.2985815232927769
D4LensPINN,188,1,flip_h_r270,H09_poisson,0.10706337783530083
D4LensPINN,188,1,flip_h_r270,H10_deflection,0.659113370287233
D4LensPINN,188,1,flip_h_r270,H11_inv_lens,0.44162218304973183
D4LensPINN,188,1,flip_h_r270,H12_HANDOFF,0.4444841286009562
D4LensPINN,188,1,flip_h_r270,H12b_input_proj,0.5734860229907861
D4LensPINN,188,1,flip_h_r270,H13_eff3,1.0393272323709994
D4LensPINN,188,1,flip_h_r270,H13b_eff4,0.9699088082996644
D4LensPINN,188,1,flip_h_r270,H14_eff5,0.8243839810193172
D4LensPINN,188,1,flip_h_r270,H14b_eff6,0.3320544131130572
D4LensPINN,188,1,flip_h_r270,H15_before_gap,0.5161603894237027
D4LensPINN,188,1,flip_h_r270,H16_after_gap,0.2495529152076844
D4LensPINN,188,1,flip_h_r270,H17_pre_linear,0.2495529152076844
D4LensPINN,189,2,e,H00_preprocess,0.0
D4LensPINN,189,2,e,H01_enc1,0.0
D4LensPINN,189,2,e,H02_enc2,0.0
D4LensPINN,189,2,e,H03_enc3,0.0
D4LensPINN,189,2,e,H04_bot,0.0
D4LensPINN,189,2,e,H08_kappa_out,0.0
D4LensPINN,189,2,e,H09_poisson,0.0
D4LensPINN,189,2,e,H10_deflection,0.0
D4LensPINN,189,2,e,H11_inv_lens,0.0
D4LensPINN,189,2,e,H12_HANDOFF,0.0
D4LensPINN,189,2,e,H12b_input_proj,0.0
D4LensPINN,189,2,e,H13_eff3,0.0
D4LensPINN,189,2,e,H13b_eff4,0.0
D4LensPINN,189,2,e,H14_eff5,0.0
D4LensPINN,189,2,e,H14b_eff6,0.0
D4LensPINN,189,2,e,H15_before_gap,0.0
D4LensPINN,189,2,e,H16_after_gap,0.0
D4LensPINN,189,2,e,H17_pre_linear,0.0
D4LensPINN,189,2,r90,H00_preprocess,1.2330343654162514
D4LensPINN,189,2,r90,H01_enc1,1.146116075960736
D4LensPINN,189,2,r90,H02_enc2,0.9670913335190057
D4LensPINN,189,2,r90,H03_enc3,0.7513313810233172
D4LensPINN,189,2,r90,H04_bot,0.4302821549888516
D4LensPINN,189,2,r90,H08_kappa_out,0.9792533931999239
D4LensPINN,189,2,r90,H09_poisson,0.06165571947644374
D4LensPINN,189,2,r90,H10_deflection,0.4244690867879646
D4LensPINN,189,2,r90,H11_inv_lens,0.7371561346131003
D4LensPINN,189,2,r90,H12_HANDOFF,0.7384889560398696
D4LensPINN,189,2,r90,H12b_input_proj,0.8710118087739724
D4LensPINN,189,2,r90,H13_eff3,0.9732783071238292
D4LensPINN,189,2,r90,H13b_eff4,0.959653416048225
D4LensPINN,189,2,r90,H14_eff5,0.9735847713022328
D4LensPINN,189,2,r90,H14b_eff6,0.5187154495497442
D4LensPINN,189,2,r90,H15_before_gap,0.8075447908469083
D4LensPINN,189,2,r90,H16_after_gap,0.20365390484267426
D4LensPINN,189,2,r90,H17_pre_linear,0.20365390484267426
D4LensPINN,189,2,r180,H00_preprocess,1.1612248900621143
D4LensPINN,189,2,r180,H01_enc1,1.0315084953463987
D4LensPINN,189,2,r180,H02_enc2,0.8623978257490469
D4LensPINN,189,2,r180,H03_enc3,0.6038808729028275
D4LensPINN,189,2,r180,H04_bot,0.31577255951560784
D4LensPINN,189,2,r180,H08_kappa_out,0.972916516030714
D4LensPINN,189,2,r180,H09_poisson,0.08011718963402344
D4LensPINN,189,2,r180,H10_deflection,0.5499405180590038
D4LensPINN,189,2,r180,H11_inv_lens,0.7687427958258916
D4LensPINN,189,2,r180,H12_HANDOFF,0.7697921418748679
D4LensPINN,189,2,r180,H12b_input_proj,0.9151896476002109
D4LensPINN,189,2,r180,H13_eff3,0.9617343464997137
D4LensPINN,189,2,r180,H13b_eff4,1.202782940597124
D4LensPINN,189,2,r180,H14_eff5,2.128191404113877
D4LensPINN,189,2,r180,H14b_eff6,0.531675621441589
D4LensPINN,189,2,r180,H15_before_gap,0.9091247223714521
D4LensPINN,189,2,r180,H16_after_gap,0.365190243659586
D4LensPINN,189,2,r180,H17_pre_linear,0.365190243659586
D4LensPINN,189,2,r270,H00_preprocess,1.2330343654162514
D4LensPINN,189,2,r270,H01_enc1,1.0133418538887937
D4LensPINN,189,2,r270,H02_enc2,0.8557139418221416
D4LensPINN,189,2,r270,H03_enc3,0.6206745221746097
D4LensPINN,189,2,r270,H04_bot,0.41140664623336143
D4LensPINN,189,2,r270,H08_kappa_out,0.9817041599503097
D4LensPINN,189,2,r270,H09_poisson,0.059183744725875204
D4LensPINN,189,2,r270,H10_deflection,0.3759752705136456
D4LensPINN,189,2,r270,H11_inv_lens,0.7373005085571739
D4LensPINN,189,2,r270,H12_HANDOFF,0.7385556619919121
D4LensPINN,189,2,r270,H12b_input_proj,0.8715452289383532
D4LensPINN,189,2,r270,H13_eff3,0.9914248165219721
D4LensPINN,189,2,r270,H13b_eff4,0.957616751801641
D4LensPINN,189,2,r270,H14_eff5,0.7957351596046665
D4LensPINN,189,2,r270,H14b_eff6,0.41747868711449254
D4LensPINN,189,2,r270,H15_before_gap,0.7168034192819187
D4LensPINN,189,2,r270,H16_after_gap,0.11450906587860288
D4LensPINN,189,2,r270,H17_pre_linear,0.11450906587860288
D4LensPINN,189,2,flip_h,H00_preprocess,1.1891436394425503
D4LensPINN,189,2,flip_h,H01_enc1,1.1221922888279365
D4LensPINN,189,2,flip_h,H02_enc2,0.9385299881509775
D4LensPINN,189,2,flip_h,H03_enc3,0.6975792989296111
D4LensPINN,189,2,flip_h,H04_bot,0.31569412580269435
D4LensPINN,189,2,flip_h,H08_kappa_out,0.9424888784542795
D4LensPINN,189,2,flip_h,H09_poisson,0.05032811012564149
D4LensPINN,189,2,flip_h,H10_deflection,0.39416961509532694
D4LensPINN,189,2,flip_h,H11_inv_lens,0.6175527327945448
D4LensPINN,189,2,flip_h,H12_HANDOFF,0.6186771802857364
D4LensPINN,189,2,flip_h,H12b_input_proj,0.7370012652915298
D4LensPINN,189,2,flip_h,H13_eff3,0.9133890209871691
D4LensPINN,189,2,flip_h,H13b_eff4,0.8056699277736923
D4LensPINN,189,2,flip_h,H14_eff5,0.7842277249916448
D4LensPINN,189,2,flip_h,H14b_eff6,0.4248144600620823
D4LensPINN,189,2,flip_h,H15_before_gap,0.7227652570312667
D4LensPINN,189,2,flip_h,H16_after_gap,0.5481909925930689
D4LensPINN,189,2,flip_h,H17_pre_linear,0.5481909925930689
D4LensPINN,189,2,flip_h_r90,H00_preprocess,1.2245733599236062
D4LensPINN,189,2,flip_h_r90,H01_enc1,1.0131614387149714
D4LensPINN,189,2,flip_h_r90,H02_enc2,0.8323903471703846
D4LensPINN,189,2,flip_h_r90,H03_enc3,0.6006913446959985
D4LensPINN,189,2,flip_h_r90,H04_bot,0.38932800922076666
D4LensPINN,189,2,flip_h_r90,H08_kappa_out,0.8300670723813655
D4LensPINN,189,2,flip_h_r90,H09_poisson,0.029915547232295597
D4LensPINN,189,2,flip_h_r90,H10_deflection,0.1368009917371029
D4LensPINN,189,2,flip_h_r90,H11_inv_lens,0.7226576530332187
D4LensPINN,189,2,flip_h_r90,H12_HANDOFF,0.7242146384836106
D4LensPINN,189,2,flip_h_r90,H12b_input_proj,0.8701477832343298
D4LensPINN,189,2,flip_h_r90,H13_eff3,0.9440074803639704
D4LensPINN,189,2,flip_h_r90,H13b_eff4,0.8743359243915455
D4LensPINN,189,2,flip_h_r90,H14_eff5,0.7126472105292134
D4LensPINN,189,2,flip_h_r90,H14b_eff6,0.2978405771399933
D4LensPINN,189,2,flip_h_r90,H15_before_gap,0.4943804971411872
D4LensPINN,189,2,flip_h_r90,H16_after_gap,0.19391594061582487
D4LensPINN,189,2,flip_h_r90,H17_pre_linear,0.19391594061582487
D4LensPINN,189,2,flip_h_r180,H00_preprocess,1.161289510060896
D4LensPINN,189,2,flip_h_r180,H01_enc1,0.9473325120918978
D4LensPINN,189,2,flip_h_r180,H02_enc2,0.7987176955250743
D4LensPINN,189,2,flip_h_r180,H03_enc3,0.5375988157118894
D4LensPINN,189,2,flip_h_r180,H04_bot,0.26836154134391343
D4LensPINN,189,2,flip_h_r180,H08_kappa_out,0.7790785780155707
D4LensPINN,189,2,flip_h_r180,H09_poisson,0.0573513142016863
D4LensPINN,189,2,flip_h_r180,H10_deflection,0.37532059903222986
D4LensPINN,189,2,flip_h_r180,H11_inv_lens,0.5766379914428014
D4LensPINN,189,2,flip_h_r180,H12_HANDOFF,0.5780688652247695
D4LensPINN,189,2,flip_h_r180,H12b_input_proj,0.6968003328257218
D4LensPINN,189,2,flip_h_r180,H13_eff3,0.8925475923100158
D4LensPINN,189,2,flip_h_r180,H13b_eff4,0.7884617822090259
D4LensPINN,189,2,flip_h_r180,H14_eff5,0.7216834416303265
D4LensPINN,189,2,flip_h_r180,H14b_eff6,0.38568465981427036
D4LensPINN,189,2,flip_h_r180,H15_before_gap,0.6504146154813436
D4LensPINN,189,2,flip_h_r180,H16_after_gap,0.15188409831434488
D4LensPINN,189,2,flip_h_r180,H17_pre_linear,0.15188409831434488
D4LensPINN,189,2,flip_h_r270,H00_preprocess,1.1886611969671745
D4LensPINN,189,2,flip_h_r270,H01_enc1,1.025302708749587
D4LensPINN,189,2,flip_h_r270,H02_enc2,0.8479854758507533
D4LensPINN,189,2,flip_h_r270,H03_enc3,0.6350092264433533
D4LensPINN,189,2,flip_h_r270,H04_bot,0.42036600725147594
D4LensPINN,189,2,flip_h_r270,H08_kappa_out,0.9675176952038791
D4LensPINN,189,2,flip_h_r270,H09_poisson,0.08407217128542906
D4LensPINN,189,2,flip_h_r270,H10_deflection,0.5582870597419962
D4LensPINN,189,2,flip_h_r270,H11_inv_lens,0.6888470512990982
D4LensPINN,189,2,flip_h_r270,H12_HANDOFF,0.6898038194900987
D4LensPINN,189,2,flip_h_r270,H12b_input_proj,0.7995619526244223
D4LensPINN,189,2,flip_h_r270,H13_eff3,0.9752437459551105
D4LensPINN,189,2,flip_h_r270,H13b_eff4,1.0351613194314422
D4LensPINN,189,2,flip_h_r270,H14_eff5,0.9400623543501536
D4LensPINN,189,2,flip_h_r270,H14b_eff6,0.642934798412198
D4LensPINN,189,2,flip_h_r270,H15_before_gap,1.0453628930708154
D4LensPINN,189,2,flip_h_r270,H16_after_gap,0.1828549269448722
D4LensPINN,189,2,flip_h_r270,H17_pre_linear,0.1828549269448722
D4LensPINN,190,1,e,H00_preprocess,0.0
D4LensPINN,190,1,e,H01_enc1,0.0
D4LensPINN,190,1,e,H02_enc2,0.0
D4LensPINN,190,1,e,H03_enc3,0.0
D4LensPINN,190,1,e,H04_bot,0.0
D4LensPINN,190,1,e,H08_kappa_out,0.0
D4LensPINN,190,1,e,H09_poisson,0.0
D4LensPINN,190,1,e,H10_deflection,0.0
D4LensPINN,190,1,e,H11_inv_lens,0.0
D4LensPINN,190,1,e,H12_HANDOFF,0.0
D4LensPINN,190,1,e,H12b_input_proj,0.0
D4LensPINN,190,1,e,H13_eff3,0.0
D4LensPINN,190,1,e,H13b_eff4,0.0
D4LensPINN,190,1,e,H14_eff5,0.0
D4LensPINN,190,1,e,H14b_eff6,0.0
D4LensPINN,190,1,e,H15_before_gap,0.0
D4LensPINN,190,1,e,H16_after_gap,0.0
D4LensPINN,190,1,e,H17_pre_linear,0.0
D4LensPINN,190,1,r90,H00_preprocess,1.2197404688540234
D4LensPINN,190,1,r90,H01_enc1,1.1574413185036139
D4LensPINN,190,1,r90,H02_enc2,1.0618985524862408
D4LensPINN,190,1,r90,H03_enc3,0.8936739085370141
D4LensPINN,190,1,r90,H04_bot,0.7464739176820069
D4LensPINN,190,1,r90,H08_kappa_out,1.0729857770472702
D4LensPINN,190,1,r90,H09_poisson,0.10991507080956073
D4LensPINN,190,1,r90,H10_deflection,0.3988135744372017
D4LensPINN,190,1,r90,H11_inv_lens,1.0773547824907452
D4LensPINN,190,1,r90,H12_HANDOFF,1.0777984098644011
D4LensPINN,190,1,r90,H12b_input_proj,1.187238594168539
D4LensPINN,190,1,r90,H13_eff3,1.0972705792695523
D4LensPINN,190,1,r90,H13b_eff4,1.022492358646362
D4LensPINN,190,1,r90,H14_eff5,0.943906040351074
D4LensPINN,190,1,r90,H14b_eff6,0.5469677694801957
D4LensPINN,190,1,r90,H15_before_gap,1.03525498706254
D4LensPINN,190,1,r90,H16_after_gap,1.1357921585055408
D4LensPINN,190,1,r90,H17_pre_linear,1.1357921585055408
D4LensPINN,190,1,r180,H00_preprocess,1.2555524397470306
D4LensPINN,190,1,r180,H01_enc1,1.1443736326130904
D4LensPINN,190,1,r180,H02_enc2,0.9462131797222928
D4LensPINN,190,1,r180,H03_enc3,0.7385021275408747
D4LensPINN,190,1,r180,H04_bot,0.421529344825652
D4LensPINN,190,1,r180,H08_kappa_out,0.7750544329149984
D4LensPINN,190,1,r180,H09_poisson,0.04502701986552787
D4LensPINN,190,1,r180,H10_deflection,0.21292401658328775
D4LensPINN,190,1,r180,H11_inv_lens,0.941320234704946
D4LensPINN,190,1,r180,H12_HANDOFF,0.9420321332219536
D4LensPINN,190,1,r180,H12b_input_proj,1.0653048698108705
D4LensPINN,190,1,r180,H13_eff3,0.9917537772329289
D4LensPINN,190,1,r180,H13b_eff4,0.9966183255339336
D4LensPINN,190,1,r180,H14_eff5,0.9098483475810237
D4LensPINN,190,1,r180,H14b_eff6,0.6836213126201911
D4LensPINN,190,1,r180,H15_before_gap,1.3227612564374962
D4LensPINN,190,1,r180,H16_after_gap,0.3067769635142661
D4LensPINN,190,1,r180,H17_pre_linear,0.3067769635142661
D4LensPINN,190,1,r270,H00_preprocess,1.2197404688540234
D4LensPINN,190,1,r270,H01_enc1,1.0968183967835579
D4LensPINN,190,1,r270,H02_enc2,0.9797544238148364
D4LensPINN,190,1,r270,H03_enc3,0.8492304750520141
D4LensPINN,190,1,r270,H04_bot,0.7184325452468426
D4LensPINN,190,1,r270,H08_kappa_out,1.0016297186045438
D4LensPINN,190,1,r270,H09_poisson,0.08586025656597611
D4LensPINN,190,1,r270,H10_deflection,0.351873590147958
D4LensPINN,190,1,r270,H11_inv_lens,1.0770198780602755
D4LensPINN,190,1,r270,H12_HANDOFF,1.0776100122532317
D4LensPINN,190,1,r270,H12b_input_proj,1.1880144734069467
D4LensPINN,190,1,r270,H13_eff3,1.109790583821667
D4LensPINN,190,1,r270,H13b_eff4,1.0349923262401375
D4LensPINN,190,1,r270,H14_eff5,0.937749991024243
D4LensPINN,190,1,r270,H14b_eff6,0.5170162421939554
D4LensPINN,190,1,r270,H15_before_gap,1.0520332940897805
D4LensPINN,190,1,r270,H16_after_gap,1.137342707738805
D4LensPINN,190,1,r270,H17_pre_linear,1.137342707738805
D4LensPINN,190,1,flip_h,H00_preprocess,1.2262959461962464
D4LensPINN,190,1,flip_h,H01_enc1,1.138116750502971
D4LensPINN,190,1,flip_h,H02_enc2,0.970592825092403
D4LensPINN,190,1,flip_h,H03_enc3,0.7172325689692189
D4LensPINN,190,1,flip_h,H04_bot,0.45741348959733036
D4LensPINN,190,1,flip_h,H08_kappa_out,0.8041923491440418
D4LensPINN,190,1,flip_h,H09_poisson,0.09145110996192016
D4LensPINN,190,1,flip_h,H10_deflection,0.24780278730837169
D4LensPINN,190,1,flip_h,H11_inv_lens,0.803694760419277
D4LensPINN,190,1,flip_h,H12_HANDOFF,0.8052101371018934
D4LensPINN,190,1,flip_h,H12b_input_proj,0.9267108426185429
D4LensPINN,190,1,flip_h,H13_eff3,0.974550058752914
D4LensPINN,190,1,flip_h,H13b_eff4,0.8377493533773906
D4LensPINN,190,1,flip_h,H14_eff5,0.7775627378701658
D4LensPINN,190,1,flip_h,H14b_eff6,0.4891645014140767
D4LensPINN,190,1,flip_h,H15_before_gap,1.117117386078875
D4LensPINN,190,1,flip_h,H16_after_gap,0.5193804994508835
D4LensPINN,190,1,flip_h,H17_pre_linear,0.5193804994508835
D4LensPINN,190,1,flip_h_r90,H00_preprocess,1.2229254089472312
D4LensPINN,190,1,flip_h_r90,H01_enc1,1.0935473427308982
D4LensPINN,190,1,flip_h_r90,H02_enc2,0.9651871746669307
D4LensPINN,190,1,flip_h_r90,H03_enc3,0.8454544867377438
D4LensPINN,190,1,flip_h_r90,H04_bot,0.734730978341595
D4LensPINN,190,1,flip_h_r90,H08_kappa_out,0.9295382511775017
D4LensPINN,190,1,flip_h_r90,H09_poisson,0.06754388143311785
D4LensPINN,190,1,flip_h_r90,H10_deflection,0.38689992399012907
D4LensPINN,190,1,flip_h_r90,H11_inv_lens,0.980770494643923
D4LensPINN,190,1,flip_h_r90,H12_HANDOFF,0.981245813467897
D4LensPINN,190,1,flip_h_r90,H12b_input_proj,1.0737114249882413
D4LensPINN,190,1,flip_h_r90,H13_eff3,1.094854137233291
D4LensPINN,190,1,flip_h_r90,H13b_eff4,1.0369020120055723
D4LensPINN,190,1,flip_h_r90,H14_eff5,0.9581934932842957
D4LensPINN,190,1,flip_h_r90,H14b_eff6,0.618858945056651
D4LensPINN,190,1,flip_h_r90,H15_before_gap,1.196954916244534
D4LensPINN,190,1,flip_h_r90,H16_after_gap,1.0438492984655325
D4LensPINN,190,1,flip_h_r90,H17_pre_linear,1.0438492984655325
D4LensPINN,190,1,flip_h_r180,H00_preprocess,1.2520692112978626
D4LensPINN,190,1,flip_h_r180,H01_enc1,1.082723413876425
D4LensPINN,190,1,flip_h_r180,H02_enc2,0.8967060967778453
D4LensPINN,190,1,flip_h_r180,H03_enc3,0.6873702870183626
D4LensPINN,190,1,flip_h_r180,H04_bot,0.4277842398611395
D4LensPINN,190,1,flip_h_r180,H08_kappa_out,0.8234293388239124
D4LensPINN,190,1,flip_h_r180,H09_poisson,0.06111847838608563
D4LensPINN,190,1,flip_h_r180,H10_deflection,0.20692941609745613
D4LensPINN,190,1,flip_h_r180,H11_inv_lens,0.7964345667109367
D4LensPINN,190,1,flip_h_r180,H12_HANDOFF,0.7976382631581527
D4LensPINN,190,1,flip_h_r180,H12b_input_proj,0.9155402727683509
D4LensPINN,190,1,flip_h_r180,H13_eff3,0.9728650362284562
D4LensPINN,190,1,flip_h_r180,H13b_eff4,1.4595850691890702
D4LensPINN,190,1,flip_h_r180,H14_eff5,2.348409448685359
D4LensPINN,190,1,flip_h_r180,H14b_eff6,0.5016731518966094
D4LensPINN,190,1,flip_h_r180,H15_before_gap,0.9091014102439889
D4LensPINN,190,1,flip_h_r180,H16_after_gap,0.4690037742627834
D4LensPINN,190,1,flip_h_r180,H17_pre_linear,0.4690037742627834
D4LensPINN,190,1,flip_h_r270,H00_preprocess,1.2599123572640538
D4LensPINN,190,1,flip_h_r270,H01_enc1,1.1560766314155908
D4LensPINN,190,1,flip_h_r270,H02_enc2,1.0101441321653184
D4LensPINN,190,1,flip_h_r270,H03_enc3,0.8828129240607406
D4LensPINN,190,1,flip_h_r270,H04_bot,0.7064348349429949
D4LensPINN,190,1,flip_h_r270,H08_kappa_out,0.941723250478223
D4LensPINN,190,1,flip_h_r270,H09_poisson,0.07262458385263379
D4LensPINN,190,1,flip_h_r270,H10_deflection,0.3170511128487249
D4LensPINN,190,1,flip_h_r270,H11_inv_lens,1.1165968360293523
D4LensPINN,190,1,flip_h_r270,H12_HANDOFF,1.117036266329618
D4LensPINN,190,1,flip_h_r270,H12b_input_proj,1.2241605694867612
D4LensPINN,190,1,flip_h_r270,H13_eff3,1.0831023446376544
D4LensPINN,190,1,flip_h_r270,H13b_eff4,0.9859403314570758
D4LensPINN,190,1,flip_h_r270,H14_eff5,0.9011907375523944
D4LensPINN,190,1,flip_h_r270,H14b_eff6,0.4754053947742764
D4LensPINN,190,1,flip_h_r270,H15_before_gap,0.9209694797755126
D4LensPINN,190,1,flip_h_r270,H16_after_gap,1.0957208609550533
D4LensPINN,190,1,flip_h_r270,H17_pre_linear,1.0957208609550533
D4LensPINN,191,0,e,H00_preprocess,0.0
D4LensPINN,191,0,e,H01_enc1,0.0
D4LensPINN,191,0,e,H02_enc2,0.0
D4LensPINN,191,0,e,H03_enc3,0.0
D4LensPINN,191,0,e,H04_bot,0.0
D4LensPINN,191,0,e,H08_kappa_out,0.0
D4LensPINN,191,0,e,H09_poisson,0.0
D4LensPINN,191,0,e,H10_deflection,0.0
D4LensPINN,191,0,e,H11_inv_lens,0.0
D4LensPINN,191,0,e,H12_HANDOFF,0.0
D4LensPINN,191,0,e,H12b_input_proj,0.0
D4LensPINN,191,0,e,H13_eff3,0.0
D4LensPINN,191,0,e,H13b_eff4,0.0
D4LensPINN,191,0,e,H14_eff5,0.0
D4LensPINN,191,0,e,H14b_eff6,0.0
D4LensPINN,191,0,e,H15_before_gap,0.0
D4LensPINN,191,0,e,H16_after_gap,0.0
D4LensPINN,191,0,e,H17_pre_linear,0.0
D4LensPINN,191,0,r90,H00_preprocess,1.3350824829890784
D4LensPINN,191,0,r90,H01_enc1,1.129546741337192
D4LensPINN,191,0,r90,H02_enc2,0.9967646399570937
D4LensPINN,191,0,r90,H03_enc3,0.9204084750650166
D4LensPINN,191,0,r90,H04_bot,0.9715525412772769
D4LensPINN,191,0,r90,H08_kappa_out,0.8591546433289956
D4LensPINN,191,0,r90,H09_poisson,0.05640244449339241
D4LensPINN,191,0,r90,H10_deflection,0.31209016323007754
D4LensPINN,191,0,r90,H11_inv_lens,0.9369280475993029
D4LensPINN,191,0,r90,H12_HANDOFF,0.9377341035349518
D4LensPINN,191,0,r90,H12b_input_proj,1.0567083208449544
D4LensPINN,191,0,r90,H13_eff3,0.9891835189136426
D4LensPINN,191,0,r90,H13b_eff4,0.8464584077146564
D4LensPINN,191,0,r90,H14_eff5,0.7103984214974857
D4LensPINN,191,0,r90,H14b_eff6,0.2630299503138499
D4LensPINN,191,0,r90,H15_before_gap,0.5982092748386503
D4LensPINN,191,0,r90,H16_after_gap,0.5536231767849361
D4LensPINN,191,0,r90,H17_pre_linear,0.5536231767849361
D4LensPINN,191,0,r180,H00_preprocess,1.3079960163450741
D4LensPINN,191,0,r180,H01_enc1,1.1470892828217505
D4LensPINN,191,0,r180,H02_enc2,0.9888074141705663
D4LensPINN,191,0,r180,H03_enc3,0.9368728813528107
D4LensPINN,191,0,r180,H04_bot,0.9919102723384112
D4LensPINN,191,0,r180,H08_kappa_out,0.7732936700052405
D4LensPINN,191,0,r180,H09_poisson,0.08354031443757728
D4LensPINN,191,0,r180,H10_deflection,0.5679970678824238
D4LensPINN,191,0,r180,H11_inv_lens,1.0139929071368117
D4LensPINN,191,0,r180,H12_HANDOFF,1.0150287449581006
D4LensPINN,191,0,r180,H12b_input_proj,1.1303936255922558
D4LensPINN,191,0,r180,H13_eff3,0.9997429572409959
D4LensPINN,191,0,r180,H13b_eff4,0.8448440435281637
D4LensPINN,191,0,r180,H14_eff5,0.7364825234609518
D4LensPINN,191,0,r180,H14b_eff6,0.2943694462007303
D4LensPINN,191,0,r180,H15_before_gap,0.5646951691156538
D4LensPINN,191,0,r180,H16_after_gap,0.11972203696175766
D4LensPINN,191,0,r180,H17_pre_linear,0.11972203696175766
D4LensPINN,191,0,r270,H00_preprocess,1.3350823819755795
D4LensPINN,191,0,r270,H01_enc1,1.2193860118178554
D4LensPINN,191,0,r270,H02_enc2,1.026593991214063
D4LensPINN,191,0,r270,H03_enc3,0.8463939897933932
D4LensPINN,191,0,r270,H04_bot,0.5648841725088569
D4LensPINN,191,0,r270,H08_kappa_out,0.8402051821855574
D4LensPINN,191,0,r270,H09_poisson,0.07688964449279892
D4LensPINN,191,0,r270,H10_deflection,0.5042412709522012
D4LensPINN,191,0,r270,H11_inv_lens,0.9367949092217266
D4LensPINN,191,0,r270,H12_HANDOFF,0.9376756909075704
D4LensPINN,191,0,r270,H12b_input_proj,1.0578198232182046
D4LensPINN,191,0,r270,H13_eff3,1.0018894347850242
D4LensPINN,191,0,r270,H13b_eff4,0.9116078049606605
D4LensPINN,191,0,r270,H14_eff5,0.7966342829445208
D4LensPINN,191,0,r270,H14b_eff6,0.5866147818615584
D4LensPINN,191,0,r270,H15_before_gap,1.2576639836303105
D4LensPINN,191,0,r270,H16_after_gap,1.2393788873483758
D4LensPINN,191,0,r270,H17_pre_linear,1.2393788873483758
