model,img_idx,true_class,group,hook,delta_l2,act_diff_sq
VanillaLensPINN,2664,0,r180,H10_deflection,2.5385828018188477,1632.14599609375
VanillaLensPINN,2664,0,r180,H11_inv_lens,9.493549346923828,636.451078414917
VanillaLensPINN,2664,0,r180,H12_HANDOFF,0.6860543489456177,1258.3499755859375
VanillaLensPINN,2664,0,r180,H13_eff3,0.6860543489456177,758828.75
VanillaLensPINN,2664,0,r180,H13b_eff4,0.6860543489456177,332017.25
VanillaLensPINN,2664,0,r180,H14_eff5,0.6860543489456177,303008.25
VanillaLensPINN,2664,0,r180,H14b_eff6,0.6860543489456177,40904.55859375
VanillaLensPINN,2664,0,r180,H15_before_gap,0.6860543489456177,1165.0811767578125
VanillaLensPINN,2664,0,r180,H16_after_gap,0.6860543489456177,1.627094030380249
VanillaLensPINN,2664,0,r180,H17_pre_linear,0.6860543489456177,1.627094030380249
VanillaLensPINN,2664,0,r270,H00_preprocess,11.080856323242188,1376.7415771484375
VanillaLensPINN,2664,0,r270,H01_enc1,11.080856323242188,440344.78125
VanillaLensPINN,2664,0,r270,H02_enc2,12.506669044494629,286290.5
VanillaLensPINN,2664,0,r270,H03_enc3,5.135470390319824,123797.6015625
VanillaLensPINN,2664,0,r270,H04_bot,0.7058369517326355,3704972.75
VanillaLensPINN,2664,0,r270,H08_kappa_out,11.080856323242188,18.949953079223633
VanillaLensPINN,2664,0,r270,H09_poisson,2.260923385620117,554165.5
VanillaLensPINN,2664,0,r270,H10_deflection,2.260923385620117,1293.078125
VanillaLensPINN,2664,0,r270,H11_inv_lens,12.546065330505371,431.0354633331299
VanillaLensPINN,2664,0,r270,H12_HANDOFF,8.416177749633789,851.4669189453125
VanillaLensPINN,2664,0,r270,H13_eff3,8.416177749633789,774391.0625
VanillaLensPINN,2664,0,r270,H13b_eff4,8.416177749633789,328681.25
VanillaLensPINN,2664,0,r270,H14_eff5,8.416177749633789,381932.6875
VanillaLensPINN,2664,0,r270,H14b_eff6,8.416177749633789,228752.4375
VanillaLensPINN,2664,0,r270,H15_before_gap,8.416177749633789,6223.533203125
VanillaLensPINN,2664,0,r270,H16_after_gap,8.416177749633789,56.295654296875
VanillaLensPINN,2664,0,r270,H17_pre_linear,8.416177749633789,56.295654296875
VanillaLensPINN,2664,0,flip_h,H00_preprocess,2.1076407432556152,113.95447540283203
VanillaLensPINN,2664,0,flip_h,H01_enc1,2.1076407432556152,18848.880859375
VanillaLensPINN,2664,0,flip_h,H02_enc2,1.1316672563552856,6815.4970703125
VanillaLensPINN,2664,0,flip_h,H03_enc3,0.21284067630767822,4558.9150390625
VanillaLensPINN,2664,0,flip_h,H04_bot,0.18478649854660034,130355.21875
VanillaLensPINN,2664,0,flip_h,H08_kappa_out,2.1076407432556152,1.3299524784088135
VanillaLensPINN,2664,0,flip_h,H09_poisson,0.1308136135339737,2422.152099609375
VanillaLensPINN,2664,0,flip_h,H10_deflection,0.1308136135339737,17.794761657714844
VanillaLensPINN,2664,0,flip_h,H11_inv_lens,11.813419342041016,10.703296065330505
VanillaLensPINN,2664,0,flip_h,H12_HANDOFF,0.4247434437274933,21.4843807220459
VanillaLensPINN,2664,0,flip_h,H13_eff3,0.4247434437274933,373810.59375
VanillaLensPINN,2664,0,flip_h,H13b_eff4,0.4247434437274933,122095.140625
VanillaLensPINN,2664,0,flip_h,H14_eff5,0.4247434437274933,166113.90625
VanillaLensPINN,2664,0,flip_h,H14b_eff6,0.4247434437274933,42860.625
VanillaLensPINN,2664,0,flip_h,H15_before_gap,0.4247434437274933,719.7002563476562
VanillaLensPINN,2664,0,flip_h,H16_after_gap,0.4247434437274933,0.6502123475074768
VanillaLensPINN,2664,0,flip_h,H17_pre_linear,0.4247434437274933,0.6502123475074768
VanillaLensPINN,2664,0,flip_h_r90,H00_preprocess,16.322275161743164,1339.260498046875
VanillaLensPINN,2664,0,flip_h_r90,H01_enc1,16.322275161743164,423457.125
VanillaLensPINN,2664,0,flip_h_r90,H02_enc2,12.604599952697754,272577.125
VanillaLensPINN,2664,0,flip_h_r90,H03_enc3,3.8254716396331787,127498.5625
VanillaLensPINN,2664,0,flip_h_r90,H04_bot,2.0974326133728027,3931329.5
VanillaLensPINN,2664,0,flip_h_r90,H08_kappa_out,16.322275161743164,19.23664093017578
VanillaLensPINN,2664,0,flip_h_r90,H09_poisson,3.11641526222229,724364.75
VanillaLensPINN,2664,0,flip_h_r90,H10_deflection,3.11641526222229,1507.6741943359375
VanillaLensPINN,2664,0,flip_h_r90,H11_inv_lens,11.452397346496582,415.7076873779297
VanillaLensPINN,2664,0,flip_h_r90,H12_HANDOFF,15.318780899047852,820.94873046875
VanillaLensPINN,2664,0,flip_h_r90,H13_eff3,15.318780899047852,771571.5625
VanillaLensPINN,2664,0,flip_h_r90,H13b_eff4,15.318780899047852,356447.625
VanillaLensPINN,2664,0,flip_h_r90,H14_eff5,15.318780899047852,667778.9375
VanillaLensPINN,2664,0,flip_h_r90,H14b_eff6,15.318780899047852,428638.125
VanillaLensPINN,2664,0,flip_h_r90,H15_before_gap,15.318780899047852,19084.001953125
VanillaLensPINN,2664,0,flip_h_r90,H16_after_gap,15.318780899047852,226.24526977539062
VanillaLensPINN,2664,0,flip_h_r90,H17_pre_linear,15.318780899047852,226.24526977539062
VanillaLensPINN,2664,0,flip_h_r180,H00_preprocess,2.003713607788086,1617.099853515625
VanillaLensPINN,2664,0,flip_h_r180,H01_enc1,2.003713607788086,478655.875
VanillaLensPINN,2664,0,flip_h_r180,H02_enc2,10.597390174865723,316062.34375
VanillaLensPINN,2664,0,flip_h_r180,H03_enc3,2.0320706367492676,181880.40625
VanillaLensPINN,2664,0,flip_h_r180,H04_bot,1.538217306137085,5744166.5
VanillaLensPINN,2664,0,flip_h_r180,H08_kappa_out,2.003713607788086,27.606807708740234
VanillaLensPINN,2664,0,flip_h_r180,H09_poisson,3.8162782192230225,460215.375
VanillaLensPINN,2664,0,flip_h_r180,H10_deflection,3.8162782192230225,1687.943359375
VanillaLensPINN,2664,0,flip_h_r180,H11_inv_lens,8.093693733215332,633.8421745300293
VanillaLensPINN,2664,0,flip_h_r180,H12_HANDOFF,0.31234368681907654,1255.3944091796875
VanillaLensPINN,2664,0,flip_h_r180,H13_eff3,0.31234368681907654,774103.75
VanillaLensPINN,2664,0,flip_h_r180,H13b_eff4,0.31234368681907654,348514.71875
VanillaLensPINN,2664,0,flip_h_r180,H14_eff5,0.31234368681907654,470424.5625
VanillaLensPINN,2664,0,flip_h_r180,H14b_eff6,0.31234368681907654,115407.796875
VanillaLensPINN,2664,0,flip_h_r180,H15_before_gap,0.31234368681907654,2794.296875
VanillaLensPINN,2664,0,flip_h_r180,H16_after_gap,0.31234368681907654,6.545193195343018
VanillaLensPINN,2664,0,flip_h_r180,H17_pre_linear,0.31234368681907654,6.545193195343018
VanillaLensPINN,2664,0,flip_h_r270,H00_preprocess,12.08523178100586,1414.4063720703125
VanillaLensPINN,2664,0,flip_h_r270,H01_enc1,12.08523178100586,452127.875
VanillaLensPINN,2664,0,flip_h_r270,H02_enc2,12.47523021697998,292116.46875
VanillaLensPINN,2664,0,flip_h_r270,H03_enc3,4.244764804840088,123572.15625
VanillaLensPINN,2664,0,flip_h_r270,H04_bot,0.7116714119911194,3687317.0
VanillaLensPINN,2664,0,flip_h_r270,H08_kappa_out,12.08523178100586,19.405765533447266
VanillaLensPINN,2664,0,flip_h_r270,H09_poisson,3.653346300125122,535379.75
VanillaLensPINN,2664,0,flip_h_r270,H10_deflection,3.653346300125122,1314.68408203125
VanillaLensPINN,2664,0,flip_h_r270,H11_inv_lens,12.348407745361328,447.28469467163086
VanillaLensPINN,2664,0,flip_h_r270,H12_HANDOFF,8.202485084533691,883.4207763671875
VanillaLensPINN,2664,0,flip_h_r270,H13_eff3,8.202485084533691,778252.9375
VanillaLensPINN,2664,0,flip_h_r270,H13b_eff4,8.202485084533691,349213.1875
VanillaLensPINN,2664,0,flip_h_r270,H14_eff5,8.202485084533691,414827.84375
VanillaLensPINN,2664,0,flip_h_r270,H14b_eff6,8.202485084533691,241166.21875
VanillaLensPINN,2664,0,flip_h_r270,H15_before_gap,8.202485084533691,6155.6630859375
VanillaLensPINN,2664,0,flip_h_r270,H16_after_gap,8.202485084533691,59.567588806152344
VanillaLensPINN,2664,0,flip_h_r270,H17_pre_linear,8.202485084533691,59.567588806152344
VanillaLensPINN,2678,0,e,H00_preprocess,0.0,0.0
VanillaLensPINN,2678,0,e,H01_enc1,0.0,0.0
VanillaLensPINN,2678,0,e,H02_enc2,0.0,0.0
VanillaLensPINN,2678,0,e,H03_enc3,0.0,0.0
VanillaLensPINN,2678,0,e,H04_bot,0.0,0.0
VanillaLensPINN,2678,0,e,H08_kappa_out,0.0,0.0
VanillaLensPINN,2678,0,e,H09_poisson,0.0,0.0
VanillaLensPINN,2678,0,e,H10_deflection,0.0,0.0
VanillaLensPINN,2678,0,e,H11_inv_lens,0.0,0.0
VanillaLensPINN,2678,0,e,H12_HANDOFF,0.0,0.0
VanillaLensPINN,2678,0,e,H13_eff3,0.0,0.0
VanillaLensPINN,2678,0,e,H13b_eff4,0.0,0.0
VanillaLensPINN,2678,0,e,H14_eff5,0.0,0.0
VanillaLensPINN,2678,0,e,H14b_eff6,0.0,0.0
VanillaLensPINN,2678,0,e,H15_before_gap,0.0,0.0
VanillaLensPINN,2678,0,e,H16_after_gap,0.0,0.0
VanillaLensPINN,2678,0,e,H17_pre_linear,0.0,0.0
VanillaLensPINN,2678,0,r90,H00_preprocess,6.2972798347473145,521.6074829101562
VanillaLensPINN,2678,0,r90,H01_enc1,6.2972798347473145,153637.203125
VanillaLensPINN,2678,0,r90,H02_enc2,12.559399604797363,116735.53125
VanillaLensPINN,2678,0,r90,H03_enc3,9.914807319641113,86387.875
VanillaLensPINN,2678,0,r90,H04_bot,3.3776326179504395,2780290.0
VanillaLensPINN,2678,0,r90,H08_kappa_out,6.2972798347473145,11.783685684204102
VanillaLensPINN,2678,0,r90,H09_poisson,2.7225139141082764,207698.125
VanillaLensPINN,2678,0,r90,H10_deflection,2.7225139141082764,717.9585571289062
VanillaLensPINN,2678,0,r90,H11_inv_lens,13.482806205749512,241.89302444458008
VanillaLensPINN,2678,0,r90,H12_HANDOFF,5.883059978485107,476.1844482421875
VanillaLensPINN,2678,0,r90,H13_eff3,5.883059978485107,687992.0
VanillaLensPINN,2678,0,r90,H13b_eff4,5.883059978485107,242092.15625
VanillaLensPINN,2678,0,r90,H14_eff5,5.883059978485107,278638.5625
VanillaLensPINN,2678,0,r90,H14b_eff6,5.883059978485107,179056.75
VanillaLensPINN,2678,0,r90,H15_before_gap,5.883059978485107,4537.60546875
VanillaLensPINN,2678,0,r90,H16_after_gap,5.883059978485107,54.92552185058594
VanillaLensPINN,2678,0,r90,H17_pre_linear,5.883059978485107,54.92552185058594
VanillaLensPINN,2678,0,r180,H00_preprocess,3.838427782058716,557.7545166015625
VanillaLensPINN,2678,0,r180,H01_enc1,3.838427782058716,164206.78125
VanillaLensPINN,2678,0,r180,H02_enc2,7.982509136199951,131720.625
VanillaLensPINN,2678,0,r180,H03_enc3,9.092497825622559,93585.3125
VanillaLensPINN,2678,0,r180,H04_bot,2.1853158473968506,3008007.0
VanillaLensPINN,2678,0,r180,H08_kappa_out,3.838427782058716,16.219758987426758
VanillaLensPINN,2678,0,r180,H09_poisson,4.4881768226623535,181559.234375
VanillaLensPINN,2678,0,r180,H10_deflection,4.4881768226623535,909.426513671875
VanillaLensPINN,2678,0,r180,H11_inv_lens,10.000410079956055,275.5188808441162
VanillaLensPINN,2678,0,r180,H12_HANDOFF,0.9007587432861328,533.9330444335938
VanillaLensPINN,2678,0,r180,H13_eff3,0.9007587432861328,719439.5625
VanillaLensPINN,2678,0,r180,H13b_eff4,0.9007587432861328,220238.5625
VanillaLensPINN,2678,0,r180,H14_eff5,0.9007587432861328,228339.15625
VanillaLensPINN,2678,0,r180,H14b_eff6,0.9007587432861328,37613.38671875
VanillaLensPINN,2678,0,r180,H15_before_gap,0.9007587432861328,2271.68115234375
VanillaLensPINN,2678,0,r180,H16_after_gap,0.9007587432861328,3.1868934631347656
VanillaLensPINN,2678,0,r180,H17_pre_linear,0.9007587432861328,3.1868934631347656
VanillaLensPINN,2678,0,r270,H00_preprocess,10.998231887817383,521.6075439453125
VanillaLensPINN,2678,0,r270,H01_enc1,10.998231887817383,154929.40625
VanillaLensPINN,2678,0,r270,H02_enc2,10.318072319030762,121439.78125
VanillaLensPINN,2678,0,r270,H03_enc3,11.086180686950684,86565.7734375
VanillaLensPINN,2678,0,r270,H04_bot,4.826913833618164,2782068.25
VanillaLensPINN,2678,0,r270,H08_kappa_out,10.998231887817383,10.374576568603516
VanillaLensPINN,2678,0,r270,H09_poisson,1.5951861143112183,150832.375
VanillaLensPINN,2678,0,r270,H10_deflection,1.5951861143112183,565.5718383789062
VanillaLensPINN,2678,0,r270,H11_inv_lens,11.83527946472168,241.1392307281494
VanillaLensPINN,2678,0,r270,H12_HANDOFF,9.741602897644043,474.0215148925781
VanillaLensPINN,2678,0,r270,H13_eff3,9.741602897644043,679331.0
VanillaLensPINN,2678,0,r270,H13b_eff4,9.741602897644043,265281.46875
VanillaLensPINN,2678,0,r270,H14_eff5,9.741602897644043,347411.25
VanillaLensPINN,2678,0,r270,H14b_eff6,9.741602897644043,265838.6875
VanillaLensPINN,2678,0,r270,H15_before_gap,9.741602897644043,7772.0849609375
VanillaLensPINN,2678,0,r270,H16_after_gap,9.741602897644043,81.99260711669922
VanillaLensPINN,2678,0,r270,H17_pre_linear,9.741602897644043,81.99260711669922
VanillaLensPINN,2678,0,flip_h,H00_preprocess,1.2667759656906128,548.8146362304688
VanillaLensPINN,2678,0,flip_h,H01_enc1,1.2667759656906128,163813.21875
VanillaLensPINN,2678,0,flip_h,H02_enc2,11.891880989074707,127064.71875
VanillaLensPINN,2678,0,flip_h,H03_enc3,9.685957908630371,87222.0625
VanillaLensPINN,2678,0,flip_h,H04_bot,1.4866183996200562,2773626.75
VanillaLensPINN,2678,0,flip_h,H08_kappa_out,1.2667759656906128,15.385015487670898
VanillaLensPINN,2678,0,flip_h,H09_poisson,3.614370822906494,191115.234375
VanillaLensPINN,2678,0,flip_h,H10_deflection,3.614370822906494,886.2224731445312
VanillaLensPINN,2678,0,flip_h,H11_inv_lens,11.960165023803711,267.27148246765137
VanillaLensPINN,2678,0,flip_h,H12_HANDOFF,1.468453288078308,519.1456298828125
VanillaLensPINN,2678,0,flip_h,H13_eff3,1.468453288078308,724906.625
VanillaLensPINN,2678,0,flip_h,H13b_eff4,1.468453288078308,221012.46875
VanillaLensPINN,2678,0,flip_h,H14_eff5,1.468453288078308,240384.375
VanillaLensPINN,2678,0,flip_h,H14b_eff6,1.468453288078308,56801.59765625
VanillaLensPINN,2678,0,flip_h,H15_before_gap,1.468453288078308,1832.7283935546875
VanillaLensPINN,2678,0,flip_h,H16_after_gap,1.468453288078308,10.784139633178711
VanillaLensPINN,2678,0,flip_h,H17_pre_linear,1.468453288078308,10.784139633178711
VanillaLensPINN,2678,0,flip_h_r90,H00_preprocess,10.180826187133789,539.88232421875
VanillaLensPINN,2678,0,flip_h_r90,H01_enc1,10.180826187133789,159615.703125
VanillaLensPINN,2678,0,flip_h_r90,H02_enc2,12.720110893249512,129492.546875
VanillaLensPINN,2678,0,flip_h_r90,H03_enc3,8.5435152053833,96964.109375
VanillaLensPINN,2678,0,flip_h_r90,H04_bot,5.3976945877075195,3147692.0
VanillaLensPINN,2678,0,flip_h_r90,H08_kappa_out,10.180826187133789,13.138267517089844
VanillaLensPINN,2678,0,flip_h_r90,H09_poisson,3.3523850440979004,177101.8125
VanillaLensPINN,2678,0,flip_h_r90,H10_deflection,3.3523850440979004,745.8519287109375
VanillaLensPINN,2678,0,flip_h_r90,H11_inv_lens,11.273651123046875,262.2126226425171
VanillaLensPINN,2678,0,flip_h_r90,H12_HANDOFF,5.92765998840332,516.4783935546875
VanillaLensPINN,2678,0,flip_h_r90,H13_eff3,5.92765998840332,693937.75
VanillaLensPINN,2678,0,flip_h_r90,H13b_eff4,5.92765998840332,246935.421875
VanillaLensPINN,2678,0,flip_h_r90,H14_eff5,5.92765998840332,277005.96875
VanillaLensPINN,2678,0,flip_h_r90,H14b_eff6,5.92765998840332,163155.671875
VanillaLensPINN,2678,0,flip_h_r90,H15_before_gap,5.92765998840332,4615.583984375
VanillaLensPINN,2678,0,flip_h_r90,H16_after_gap,5.92765998840332,54.99556350708008
VanillaLensPINN,2678,0,flip_h_r90,H17_pre_linear,5.92765998840332,54.99556350708008
VanillaLensPINN,2678,0,flip_h_r180,H00_preprocess,1.6048907041549683,349.32763671875
VanillaLensPINN,2678,0,flip_h_r180,H01_enc1,1.6048907041549683,97798.375
VanillaLensPINN,2678,0,flip_h_r180,H02_enc2,16.379533767700195,59815.09375
VanillaLensPINN,2678,0,flip_h_r180,H03_enc3,1.1321897506713867,22536.6328125
VanillaLensPINN,2678,0,flip_h_r180,H04_bot,0.8942184448242188,619253.125
VanillaLensPINN,2678,0,flip_h_r180,H08_kappa_out,1.6048907041549683,2.9445674419403076
VanillaLensPINN,2678,0,flip_h_r180,H09_poisson,0.4606861174106598,11227.6943359375
VanillaLensPINN,2678,0,flip_h_r180,H10_deflection,0.4606861174106598,73.2832260131836
VanillaLensPINN,2678,0,flip_h_r180,H11_inv_lens,11.74521541595459,82.96300601959229
VanillaLensPINN,2678,0,flip_h_r180,H12_HANDOFF,2.5440948009490967,159.79258728027344
VanillaLensPINN,2678,0,flip_h_r180,H13_eff3,2.5440948009490967,528634.0
VanillaLensPINN,2678,0,flip_h_r180,H13b_eff4,2.5440948009490967,157149.015625
VanillaLensPINN,2678,0,flip_h_r180,H14_eff5,2.5440948009490967,179142.5625
VanillaLensPINN,2678,0,flip_h_r180,H14b_eff6,2.5440948009490967,65396.98046875
VanillaLensPINN,2678,0,flip_h_r180,H15_before_gap,2.5440948009490967,2204.62353515625
VanillaLensPINN,2678,0,flip_h_r180,H16_after_gap,2.5440948009490967,17.890064239501953
VanillaLensPINN,2678,0,flip_h_r180,H17_pre_linear,2.5440948009490967,17.890064239501953
VanillaLensPINN,2678,0,flip_h_r270,H00_preprocess,7.986234664916992,470.1793518066406
VanillaLensPINN,2678,0,flip_h_r270,H01_enc1,7.986234664916992,135925.5625
VanillaLensPINN,2678,0,flip_h_r270,H02_enc2,15.711932182312012,101983.453125
VanillaLensPINN,2678,0,flip_h_r270,H03_enc3,7.846126079559326,72270.15625
VanillaLensPINN,2678,0,flip_h_r270,H04_bot,2.003833055496216,2320222.0
VanillaLensPINN,2678,0,flip_h_r270,H08_kappa_out,7.986234664916992,8.515214920043945
VanillaLensPINN,2678,0,flip_h_r270,H09_poisson,1.2031093835830688,124780.671875
VanillaLensPINN,2678,0,flip_h_r270,H10_deflection,1.2031093835830688,460.1221923828125
VanillaLensPINN,2678,0,flip_h_r270,H11_inv_lens,12.49121379852295,204.23699569702148
VanillaLensPINN,2678,0,flip_h_r270,H12_HANDOFF,9.143531799316406,401.4993896484375
VanillaLensPINN,2678,0,flip_h_r270,H13_eff3,9.143531799316406,662193.4375
VanillaLensPINN,2678,0,flip_h_r270,H13b_eff4,9.143531799316406,242903.34375
VanillaLensPINN,2678,0,flip_h_r270,H14_eff5,9.143531799316406,404785.9375
VanillaLensPINN,2678,0,flip_h_r270,H14b_eff6,9.143531799316406,255575.6875
VanillaLensPINN,2678,0,flip_h_r270,H15_before_gap,9.143531799316406,7193.84765625
VanillaLensPINN,2678,0,flip_h_r270,H16_after_gap,9.143531799316406,78.34159851074219
VanillaLensPINN,2678,0,flip_h_r270,H17_pre_linear,9.143531799316406,78.34159851074219
VanillaLensPINN,2679,2,e,H00_preprocess,0.0,0.0
VanillaLensPINN,2679,2,e,H01_enc1,0.0,0.0
VanillaLensPINN,2679,2,e,H02_enc2,0.0,0.0
VanillaLensPINN,2679,2,e,H03_enc3,0.0,0.0
VanillaLensPINN,2679,2,e,H04_bot,0.0,0.0
VanillaLensPINN,2679,2,e,H08_kappa_out,0.0,0.0
VanillaLensPINN,2679,2,e,H09_poisson,0.0,0.0
VanillaLensPINN,2679,2,e,H10_deflection,0.0,0.0
VanillaLensPINN,2679,2,e,H11_inv_lens,0.0,0.0
VanillaLensPINN,2679,2,e,H12_HANDOFF,0.0,0.0
VanillaLensPINN,2679,2,e,H13_eff3,0.0,0.0
VanillaLensPINN,2679,2,e,H13b_eff4,0.0,0.0
VanillaLensPINN,2679,2,e,H14_eff5,0.0,0.0
VanillaLensPINN,2679,2,e,H14b_eff6,0.0,0.0
VanillaLensPINN,2679,2,e,H15_before_gap,0.0,0.0
VanillaLensPINN,2679,2,e,H16_after_gap,0.0,0.0
VanillaLensPINN,2679,2,e,H17_pre_linear,0.0,0.0
VanillaLensPINN,2679,2,r90,H00_preprocess,3.5778214931488037,1211.41455078125
VanillaLensPINN,2679,2,r90,H01_enc1,3.5778214931488037,326586.1875
VanillaLensPINN,2679,2,r90,H02_enc2,8.628599166870117,205614.875
VanillaLensPINN,2679,2,r90,H03_enc3,0.7175029516220093,98334.484375
VanillaLensPINN,2679,2,r90,H04_bot,0.3019612431526184,2993885.5
VanillaLensPINN,2679,2,r90,H08_kappa_out,3.5778214931488037,12.189140319824219
VanillaLensPINN,2679,2,r90,H09_poisson,3.2276713848114014,106166.71875
VanillaLensPINN,2679,2,r90,H10_deflection,3.2276713848114014,386.53656005859375
VanillaLensPINN,2679,2,r90,H11_inv_lens,4.733811378479004,358.23381423950195
VanillaLensPINN,2679,2,r90,H12_HANDOFF,1.0565308332443237,698.4437866210938
VanillaLensPINN,2679,2,r90,H13_eff3,1.0565308332443237,762210.75
VanillaLensPINN,2679,2,r90,H13b_eff4,1.0565308332443237,268634.0
VanillaLensPINN,2679,2,r90,H14_eff5,1.0565308332443237,251691.4375
VanillaLensPINN,2679,2,r90,H14b_eff6,1.0565308332443237,46583.4921875
VanillaLensPINN,2679,2,r90,H15_before_gap,1.0565308332443237,3102.9189453125
VanillaLensPINN,2679,2,r90,H16_after_gap,1.0565308332443237,5.636817932128906
VanillaLensPINN,2679,2,r90,H17_pre_linear,1.0565308332443237,5.636817932128906
VanillaLensPINN,2679,2,r180,H00_preprocess,2.061893939971924,1136.2742919921875
VanillaLensPINN,2679,2,r180,H01_enc1,2.061893939971924,318593.6875
VanillaLensPINN,2679,2,r180,H02_enc2,5.643063068389893,185277.9375
VanillaLensPINN,2679,2,r180,H03_enc3,0.7504028081893921,45914.3984375
VanillaLensPINN,2679,2,r180,H04_bot,0.4435126781463623,1076167.5
VanillaLensPINN,2679,2,r180,H08_kappa_out,2.061893939971924,7.295014381408691
VanillaLensPINN,2679,2,r180,H09_poisson,3.1466779708862305,37196.33984375
VanillaLensPINN,2679,2,r180,H10_deflection,3.1466779708862305,242.53924560546875
VanillaLensPINN,2679,2,r180,H11_inv_lens,3.6727635860443115,295.7641649246216
VanillaLensPINN,2679,2,r180,H12_HANDOFF,48.57842254638672,568.3387451171875
VanillaLensPINN,2679,2,r180,H13_eff3,48.57842254638672,642979.0
VanillaLensPINN,2679,2,r180,H13b_eff4,48.57842254638672,236749.359375
VanillaLensPINN,2679,2,r180,H14_eff5,48.57842254638672,463771.59375
VanillaLensPINN,2679,2,r180,H14b_eff6,48.57842254638672,1175780.75
VanillaLensPINN,2679,2,r180,H15_before_gap,48.57842254638672,139571.5
VanillaLensPINN,2679,2,r180,H16_after_gap,48.57842254638672,2859.720703125
VanillaLensPINN,2679,2,r180,H17_pre_linear,48.57842254638672,2859.720703125
VanillaLensPINN,2679,2,r270,H00_preprocess,5.722563743591309,1211.41455078125
VanillaLensPINN,2679,2,r270,H01_enc1,5.722563743591309,330156.9375
VanillaLensPINN,2679,2,r270,H02_enc2,6.097750186920166,212833.8125
VanillaLensPINN,2679,2,r270,H03_enc3,1.5401129722595215,100006.765625
VanillaLensPINN,2679,2,r270,H04_bot,0.9084441065788269,3029627.5
VanillaLensPINN,2679,2,r270,H08_kappa_out,5.722563743591309,12.204828262329102
VanillaLensPINN,2679,2,r270,H09_poisson,3.0800583362579346,85347.875
VanillaLensPINN,2679,2,r270,H10_deflection,3.0800583362579346,362.6058349609375
VanillaLensPINN,2679,2,r270,H11_inv_lens,7.9614057540893555,357.75121116638184
VanillaLensPINN,2679,2,r270,H12_HANDOFF,1.8125723600387573,697.9769287109375
VanillaLensPINN,2679,2,r270,H13_eff3,1.8125723600387573,751833.25
VanillaLensPINN,2679,2,r270,H13b_eff4,1.8125723600387573,258594.9375
VanillaLensPINN,2679,2,r270,H14_eff5,1.8125723600387573,257782.640625
VanillaLensPINN,2679,2,r270,H14b_eff6,1.8125723600387573,59403.46875
VanillaLensPINN,2679,2,r270,H15_before_gap,1.8125723600387573,4392.7900390625
VanillaLensPINN,2679,2,r270,H16_after_gap,1.8125723600387573,5.04621696472168
VanillaLensPINN,2679,2,r270,H17_pre_linear,1.8125723600387573,5.04621696472168
VanillaLensPINN,2679,2,flip_h,H00_preprocess,1.3346232175827026,891.9102783203125
VanillaLensPINN,2679,2,flip_h,H01_enc1,1.3346232175827026,252559.484375
VanillaLensPINN,2679,2,flip_h,H02_enc2,6.831008434295654,146065.609375
VanillaLensPINN,2679,2,flip_h,H03_enc3,1.0945521593093872,27940.49609375
VanillaLensPINN,2679,2,flip_h,H04_bot,1.0382752418518066,611925.875
VanillaLensPINN,2679,2,flip_h,H08_kappa_out,1.3346232175827026,3.9682610034942627
VanillaLensPINN,2679,2,flip_h,H09_poisson,0.7084340453147888,14567.6806640625
VanillaLensPINN,2679,2,flip_h,H10_deflection,0.7084340453147888,111.74665832519531
VanillaLensPINN,2679,2,flip_h,H11_inv_lens,7.423478126525879,206.95742225646973
VanillaLensPINN,2679,2,flip_h,H12_HANDOFF,3.7047886848449707,391.7540588378906
VanillaLensPINN,2679,2,flip_h,H13_eff3,3.7047886848449707,521497.625
VanillaLensPINN,2679,2,flip_h,H13b_eff4,3.7047886848449707,148996.25
VanillaLensPINN,2679,2,flip_h,H14_eff5,3.7047886848449707,201315.5625
VanillaLensPINN,2679,2,flip_h,H14b_eff6,3.7047886848449707,44937.36328125
VanillaLensPINN,2679,2,flip_h,H15_before_gap,3.7047886848449707,1919.3323974609375
VanillaLensPINN,2679,2,flip_h,H16_after_gap,3.7047886848449707,12.565792083740234
VanillaLensPINN,2679,2,flip_h,H17_pre_linear,3.7047886848449707,12.565792083740234
VanillaLensPINN,2679,2,flip_h_r90,H00_preprocess,2.967712163925171,946.4010009765625
VanillaLensPINN,2679,2,flip_h_r90,H01_enc1,2.967712163925171,251985.75
VanillaLensPINN,2679,2,flip_h_r90,H02_enc2,8.758232116699219,169973.6875
VanillaLensPINN,2679,2,flip_h_r90,H03_enc3,1.7380732297897339,94964.734375
VanillaLensPINN,2679,2,flip_h_r90,H04_bot,1.2895303964614868,2957321.0
VanillaLensPINN,2679,2,flip_h_r90,H08_kappa_out,2.967712163925171,12.246155738830566
VanillaLensPINN,2679,2,flip_h_r90,H09_poisson,1.9085211753845215,101613.96875
VanillaLensPINN,2679,2,flip_h_r90,H10_deflection,1.9085211753845215,432.6103210449219
VanillaLensPINN,2679,2,flip_h_r90,H11_inv_lens,6.542199611663818,319.62553787231445
VanillaLensPINN,2679,2,flip_h_r90,H12_HANDOFF,1.109089732170105,620.6016235351562
VanillaLensPINN,2679,2,flip_h_r90,H13_eff3,1.109089732170105,739775.625
VanillaLensPINN,2679,2,flip_h_r90,H13b_eff4,1.109089732170105,249425.15625
VanillaLensPINN,2679,2,flip_h_r90,H14_eff5,1.109089732170105,236288.765625
VanillaLensPINN,2679,2,flip_h_r90,H14b_eff6,1.109089732170105,51053.9921875
